mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:pfbid02GCTbycgmZQciw73xrWpo3R5h4rvLTjbfH9JcQF2CmvUAJrEXNnYTdX2UKTGUxwn8l,Facebook:post:pfbid02GCTbycgmZQciw73xrWpo3R5h4rvLTjbfH9JcQF2CmvUAJrEXNnYTdX2UKTGUxwn8l,pfbid02GCTbycgmZQciw73xrWpo3R5h4rvLTjbfH9JcQF2CmvUAJrEXNnYTdX2UKTGUxwn8l,Facebook,post,fb_message_data.txt,https://www.facebook.com/eustace.bwalya.5/posts/pfbid02GCTbycgmZQciw73xrWpo3R5h4rvLTjbfH9JcQF2CmvUAJrEXNnYTdX2UKTGUxwn8l?__cft__[0]=AZbYNfDPhoq8p9hCizTgKo6QM7TU9oM5rrcWoAiRaOjPAHQGn4U5Eh5UZ57z7HrMZpDonsLoY0gLdhGMcAux3YTfsxgrL16RZ2l4c-852jV00pRZgBBRzOjcTW4VYnPm2Y0Vr8DdHdj3-e52kTFkpgeo&__tn__=%2CO%2CP-R,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,"PUBLIC ALERT_ Beware of AI Voice Cloning Scams_Scammers are now using AI voice cloning technology to imitate the voices of family members, friends, colleagues, or public figures. They may call or send voice messages pretending to be someone you know and urgently request money, mobile money transfers, airtime, banking details, or personal information.…",2026-06-23T11:38:02+00:00,en,0,0,32,-1,,eustace.bwalya.5,Eustace Bwalya,,0,false,true,true,53,false,false,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0J85CfxvbnWfYi1BYHXavYu8v4A6BKcFaYswCetUF7dynPAK9GFaDHJFoEracxwLHl,Facebook:post:pfbid0J85CfxvbnWfYi1BYHXavYu8v4A6BKcFaYswCetUF7dynPAK9GFaDHJFoEracxwLHl,pfbid0J85CfxvbnWfYi1BYHXavYu8v4A6BKcFaYswCetUF7dynPAK9GFaDHJFoEracxwLHl,Facebook,post,fb_message_data.txt,https://www.facebook.com/ZeeNewsEnglish/posts/pfbid0J85CfxvbnWfYi1BYHXavYu8v4A6BKcFaYswCetUF7dynPAK9GFaDHJFoEracxwLHl?__cft__[0]=AZb5TgGzTT8ds9kbumlpToKrLYqGh4klm_fkmI2N2Zn8_h5LF1lvwrDqaUKT5UxZ1eBqwpoDN9XHrXF2aSt4IoWSD4eT95Kq6-H-bIzQ0GqdJj9UjRul8gI-OPrFFaMxMKUYVMqso0N_y3Ea_Nhi2SCA1yhFBL85sEJuw4jyEA-OhVqBPprnfFdfm_r2GcEoZhE&__tn__=%2CO%2CP-R,,,AI 语音诈骗是否应强制披露或限制？,AI robocall || AI scam call,"Cybersecurity experts are warning the public about a growing rise in AI-powered voice scams, where fraudsters use artificial intelligence to clone the voices of family …",2026-06-23T13:39:08+00:00,en,0,0,0,-1,,ZeeNewsEnglish,Zee News English,,0,false,false,false,26,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:51def2fb0ec003260d751123db81e99b,Facebook:post:51def2fb0ec003260d751123db81e99b,51def2fb0ec003260d751123db81e99b,Facebook,post,fb_message_data.txt,https://www.facebook.com/profile.php?id=61591228503075&__cft__[0]=AZbi4xDNGtxqz57RkReKK2Z_SBG0lyxqc-GxcPI_WHiJCV6-AXRSw8u57u6X8K1AXvwt1FDwldnMGKmT8eYjiJON3JrNa6Mrl6D1X2q5PJCtSzyy6ti1cvKU1-pJSApg5ii6FiVMLR-xowSt2piQ38d6h3uCaJYrk8ai34TKFtm-QXGQxcXIknRNYvCGEq-ovnaNlUhmomWhiYpWLQuVpSP8&__tn__=%3C%3C%2CP-R,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,fertility treatment,"Many causes of infertility can be successfully treated with medication, without the need for surgery. Our clinic offers personalized, non-surgical treatment plans based…",,en,0,0,0,-1,,,阿联酋 · 迪拜酋长国 · 迪拜,,0,false,true,false,24,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02UdTuFdSrezcEmgkrQJxAcsBdt9n4Rj5wXUf9UwbRZcnQQzoGjGzF1Pxod1F9Pm8Al,Facebook:post:pfbid02UdTuFdSrezcEmgkrQJxAcsBdt9n4Rj5wXUf9UwbRZcnQQzoGjGzF1Pxod1F9Pm8Al,pfbid02UdTuFdSrezcEmgkrQJxAcsBdt9n4Rj5wXUf9UwbRZcnQQzoGjGzF1Pxod1F9Pm8Al,Facebook,post,fb_message_data.txt,https://www.facebook.com/FamilleVideo/posts/pfbid02UdTuFdSrezcEmgkrQJxAcsBdt9n4Rj5wXUf9UwbRZcnQQzoGjGzF1Pxod1F9Pm8Al?__cft__[0]=AZYF6F064lf9YxnLKJCSUC37ugjULqkZxByq4I8Os9hpSTxuUD6MvYQ04HMvRzZLRDMmUzR2k0DUE6dzFy-Bw7tGcePrHjNpdV5zhc7zdP3xItPX0SknWImX8WLBUZakYZ5u4oYBkZNnPdWet1qidue4fFwXU6dkC_VUD9-dy4eS5rnMLPiwhscXuaFhg4mNA1A&__tn__=%2CO%2CP-R,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,in vitro fertilization,Final IVF Embryo Leads to Extraordinary Quadruplet Surprise for Texas Couple…,2026-06-23T19:24:18+00:00,en,0,0,390,-1,,FamilleVideo,Famille Tv,,0,false,false,true,11,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0fr93UM4FK7kYZY1Zmz3H1943N51xJ2YjPMXaS11ux4GRTjGycKqnYV5wG1nG1axfl,Facebook:post:pfbid0fr93UM4FK7kYZY1Zmz3H1943N51xJ2YjPMXaS11ux4GRTjGycKqnYV5wG1nG1axfl,pfbid0fr93UM4FK7kYZY1Zmz3H1943N51xJ2YjPMXaS11ux4GRTjGycKqnYV5wG1nG1axfl,Facebook,post,fb_message_data.txt,https://www.facebook.com/XclusiveTaxEmpire/posts/pfbid0fr93UM4FK7kYZY1Zmz3H1943N51xJ2YjPMXaS11ux4GRTjGycKqnYV5wG1nG1axfl?__cft__[0]=AZbuG8aAbxd8Xu63uHOxkKij32vrlSOM8aXgBNbFxJY9th0qWc_5XpRuUG1pkhBHcoTcCsTe-C5Ec1_BrffOlcOefF_VJ8N1bNsUFkaIc29KK2DWBpeZMaw6OS5mxiBycfBDuws03uLWIcBZSghRs6v196QM5rr162ev0dLQKd4FP80TcdCw8aYBGdiuYlDyBvs&__tn__=%2CO%2CP-R,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,IVF tax credit,Thinking about adoption or fertility treatments? Don't miss the tax side of it _…,2026-01-16T00:00:00+00:00,en,0,-1,-1,-1,,XclusiveTaxEmpire,She Knows Taxes,,0,false,true,false,15,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:37b88acf35822ea013b6a8d38c812c20,Facebook:post:37b88acf35822ea013b6a8d38c812c20,37b88acf35822ea013b6a8d38c812c20,Facebook,post,fb_message_data.txt,https://www.facebook.com/profile.php?id=61567805421885&__cft__[0]=AZbUGWTOtgIFrczcv09CBFzybg25HHVYRmFr_dJ7LZkPQ-s7OKzJitXG-jLU866c-PhlzADsV777F12e8HaWefEtWuD35hFnzfQccsdTldtvYDT3_5PipvKQfT_5xBwXVOKO8DywudG1TYT04w9AZe07lz4FDKbYaWTdbN0RhW4PFRLPuNb1xfDLdPufCb4EmuhDrr5VpwG0B1AbGAVcd7UU&__tn__=%3C%3C%2CP-R,,,医疗债务是否不应影响个人信用记录？,medical debt,"Previous Biden-era rules allowing states to ban medical debt reporting are repealed. Many states already prohibited reporting it, especially for smaller amounts. This c…",,en,0,0,1470,-1,,,Its Jimmy show,,0,true,true,false,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid035d8n7SqQF5jEjYFEVqZTyEfCEq5bWhkBQG86XVRXSgYRxstgBp9bmttVCCqzAbful,Facebook:post:pfbid035d8n7SqQF5jEjYFEVqZTyEfCEq5bWhkBQG86XVRXSgYRxstgBp9bmttVCCqzAbful,pfbid035d8n7SqQF5jEjYFEVqZTyEfCEq5bWhkBQG86XVRXSgYRxstgBp9bmttVCCqzAbful,Facebook,post,fb_message_data.txt,https://www.facebook.com/nathan.delcid.52/posts/pfbid035d8n7SqQF5jEjYFEVqZTyEfCEq5bWhkBQG86XVRXSgYRxstgBp9bmttVCCqzAbful?__cft__[0]=AZZeJv3m-pqiLi2D1EuLsavMVepMoG85kx9ccJEMdkNXlq7VDQmGngQ5_eCuARikJtDmzxKsb36tEOpFKnSHMdYX0LqK1_C62TApPbqkLpW-ijBNQ97-sbGsgOTFoKYF0Dy6Ff4Q6SL8CVzS_5P6Y3luIxYxHxe4IcjuXnCuWe_5YnctGGmhVKixFVago4Cc1Rk&__tn__=%2CO%2CP-R,,,医疗债务是否不应影响个人信用记录？,credit report,Dispute myth busted: You cannot just dispute anything on your credit report and have it removed._Here's what's actually true:_You CAN dispute:…,2026-06-24T00:16:55+00:00,en,0,0,0,-1,,nathan.delcid.52,Nathan Del Cid,,0,true,true,false,25,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,Facebook:post:pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl,Facebook,post,fb_message_data.txt,https://www.facebook.com/unduemedicaldebt/posts/pfbid0goHonhCS91dyaNwn3QDdR6rK9a6ssVZTQ4UzCu7NbisnnE7dLnjVVsQhVei777Kwl?__cft__[0]=AZbc7Z2hPv3y406kW3vHsQlSZcbS7x7OiKdcR_VUOVfN3C8xOiOFJmUBevKbtL9MwiJ3bcg6sR1am2sSToOOXY_ci9O030ealo09pP1pT7tw3bCa9AYZONAvF79dmqFHIWhrrS_J83_qT0CSQDcfAHm_c3fddV0fFMXcvZOcvpAnkwbjV6kG4sI8aUYgGe1eXyA&__tn__=%2CO%2CP-R,,,医疗债务是否不应影响个人信用记录？,medical debt,"$40.7 billion in medical debt abolished. 27.3 million people who got to breathe again. That's what we've built since 2014, together. _And right now, the math gets even better. Every gift to our ten priority states is triple-matched thanks to a generous supporter. Your $500 becomes $1,500, abolishing at least $150,000 of debt. _$40.7 billion is the floor, not the ceiling. Help us build what comes next: [Link in the comments]",2026-06-23T23:15:56+00:00,en,0,0,11,-1,,unduemedicaldebt,Undue Medical Debt,,0,true,true,false,80,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:d12e6dab0283785985fce2f3b60da219,Facebook:post:d12e6dab0283785985fce2f3b60da219,d12e6dab0283785985fce2f3b60da219,Facebook,post,fb_message_data.txt,https://www.facebook.com/DanaSmithReports?__cft__[0]=AZYjxs4HL1iwntTcsWMGrj1aFOJ-WIOUZ7nmMqgFQyi7RRB9P3-rRzmwYGo4MJvznQtYQHcHFO3rjV4UeGzArnEPaW4jq7ahRcvzDZ0-QjjNfqb2UyKTh5c5LYv0KlSLpb1hwjivG7Rl6edqKdNXqoLQ8niBRv29RXGhgwhL_l3FCq-7MVgPUEhnAyS5burgsxG1xwMOGtlQ33aonT9oidJB&__tn__=%3C%3C%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,SNAP benefits,"A federal judge has ruled, the government cannot block SNAP benefits from being used to buy candy and soda.",,en,0,0,62,-1,,,Dana Smith,,0,true,true,true,19,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02inwei6ZbrLb7JKCkPfYiD5NyfSm7n88xRbuQTxd17rhaUEUcNj8a12AwKFwxs7nhl,Facebook:post:pfbid02inwei6ZbrLb7JKCkPfYiD5NyfSm7n88xRbuQTxd17rhaUEUcNj8a12AwKFwxs7nhl,pfbid02inwei6ZbrLb7JKCkPfYiD5NyfSm7n88xRbuQTxd17rhaUEUcNj8a12AwKFwxs7nhl,Facebook,post,fb_message_data.txt,https://www.facebook.com/TheOnlyJTMoney/posts/pfbid02inwei6ZbrLb7JKCkPfYiD5NyfSm7n88xRbuQTxd17rhaUEUcNj8a12AwKFwxs7nhl?__cft__[0]=AZbvNHakr2ApajHzA4Q4vN1H3XJWkbxWZ6pyF9P9-B6OUPrzfvhGaKz0mxkEZuLQPm50bA5jl7XX_oNwoQqVdOiCdMGarlcM1XGAHLUkoLeimmqRBUZhOWJ3YEo3BAp-xdWldjbHcKkkwG0b6uKrMjGuXIYvlZUDwApi6sEsHUa5mEGEbnDyg4Kn12VdHJx7uW8&__tn__=%2CO%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,SNAP benefits,"A federal judge has ruled that the government cannot stop SNAP recipients from using their benefits to purchase candy, soda, and other sugary drinks, blocking restricti…",2026-06-23T19:55:57+00:00,en,0,0,1013,-1,,TheOnlyJTMoney,JT Money,,0,false,true,true,26,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
