mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:40160af14001f3eb9f29c236f3a5abb0,Facebook:post:40160af14001f3eb9f29c236f3a5abb0,40160af14001f3eb9f29c236f3a5abb0,Facebook,post,fb_message_data.txt,https://www.facebook.com/stories/122098130187334918/UzpfSVNDOjE0MTM3OTk2NTc0NjAyNjA=/?view_single=false&__cft__[0]=AZb1zvXrpuc74F6L2Ls1WegQNRUBlxo16v6ZwqN5KLG_WoCGUyb0Rvy-86QwFnhX7e8KG03w8qSCREaJF9ZJQkf7uJHUtueV8p7aVXWGoG-oVtOWEFBUD4Q5cbbizV1so6ZJkbKKxAPVzWK2kqb529cNa1u8nx1YWWaHDV8mg148ZPuo1PI0vcz7_J7mrdzvLLiUsf3jvCEMpBqc0PbULLZS&__tn__=%3C%3C%2CP-R,,,AI 语音诈骗是否应强制披露或限制？,voice cloning scam,How the Voice Clone scam actually works #11 _It sounded exactly like her…,,en,0,-1,-1,-1,,,Actuallyshow,,0,false,true,false,13,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02iKCmUcrr3jc33vZYKX9JotPgJYg27Y7dVfgbw1XFz7enaqBU2jQ9pTtCm96F2jpyl,Facebook:post:pfbid02iKCmUcrr3jc33vZYKX9JotPgJYg27Y7dVfgbw1XFz7enaqBU2jQ9pTtCm96F2jpyl,pfbid02iKCmUcrr3jc33vZYKX9JotPgJYg27Y7dVfgbw1XFz7enaqBU2jQ9pTtCm96F2jpyl,Facebook,post,fb_message_data.txt,https://www.facebook.com/di.johnsondobbs/posts/pfbid02iKCmUcrr3jc33vZYKX9JotPgJYg27Y7dVfgbw1XFz7enaqBU2jQ9pTtCm96F2jpyl?__cft__[0]=AZajE2RTP_L6jpQku9SX9eF96RmG_szckUGDL6gNW7Q9fmf9AGDGtCA60S4TQl7M4zDGuIPTx5GgVgezEkJBWyMKComWuW8bnQgEq4yPqMFT5JdNTlvWW4YUiSdVdkheErLxRnGYJyDzgOfHZ8LrCTkU&__tn__=%2CO%2CP-R,,,AI 语音诈骗是否应强制披露或限制？,vishing,"Apparently, CNO, that owns Bankers Life, Washington National and Colonial Penn, had employees, in an employee personal information record keeping position, who fell for a vishing scam. _As a result, historical employee data: i.e., former employees, personal information was compromised. _What this means is, my name, social security number and other personal identification information was handed over to scammers. _This is a HIPAA breach…",2026-06-23T11:39:45+00:00,en,0,0,0,-1,,di.johnsondobbs,Di Johnson-Dobbs,,0,true,true,false,65,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0Xnq4T8YcpUXy4feJZiWfKgc7REmCGqLeMrS47CCBcBgEBK1GBfWeDao4K8ZdP1x1l,Facebook:post:pfbid0Xnq4T8YcpUXy4feJZiWfKgc7REmCGqLeMrS47CCBcBgEBK1GBfWeDao4K8ZdP1x1l,pfbid0Xnq4T8YcpUXy4feJZiWfKgc7REmCGqLeMrS47CCBcBgEBK1GBfWeDao4K8ZdP1x1l,Facebook,post,fb_message_data.txt,https://www.facebook.com/jason.tako/posts/pfbid0Xnq4T8YcpUXy4feJZiWfKgc7REmCGqLeMrS47CCBcBgEBK1GBfWeDao4K8ZdP1x1l?__cft__[0]=AZY6_jpXpX_7SZaao0XEuZh5jVtBrhztRetETwzLnwxLiXwO87aXBnTvba_7p-ENeC098ckZAU2od3tEPahpv0xpy5Fapb_rievxyjylP3HERodQ_iVHn4-lOsd5SX5pWJQCjpmlL0bSd4T8IQ6HRzu276d3F8mC05CM-l4mUbR2WQDbkiwqj8LB_XTpITIZAx8&__tn__=%2CO%2CP-R,,,AI 语音诈骗是否应强制披露或限制？,AI scam call,"AI scam-bot calls, ""Hello, can hear hear me?""_No, I can't._""Great! (fake throat clear), I'm calling about the latest (insert scam attempt here) to see if you qualify. May I ask how old you are?"" _(Fake age given) _""Great! You qualify! Let me direct you to a specialist."" (Transferred to actual human trying to disguise accent).…",2026-06-23T17:38:55+00:00,en,0,0,27,-1,,jason.tako,Jason Lee Tako,,0,false,true,true,63,false,false,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:7808ff614408dc5d170d5db03874f9d5,Facebook:post:7808ff614408dc5d170d5db03874f9d5,7808ff614408dc5d170d5db03874f9d5,Facebook,post,fb_message_data.txt,https://www.facebook.com/stories/104906398341675/UzpfSVNDOjc5MjYwODc3NzE3NjE4Mw==/?view_single=false&__cft__[0]=AZYwnwiAIAzKb7B42XJtS0sw3asAonJZN0H2IiWVfVW_hppmoMqSYHsJm32QxfaQ7kjWuyBxqjKZ_JA6be9-_jP_wtD499TrjXucCmRdchU58JIwGiADFZBu7LGLDzf7MALPUfwq35rC68wNuzgqNuUcnNSv4En2qsRCyzRKgr5tzjgG3m-fkUuNHIT0XHbUhy3ifmMTxQ3_Bc5hS52iiZ3B&__tn__=%3C%3C%2CP-R,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,fertility treatment,Infertility rarely has a single cause. _…,,en,0,0,0,-1,,,,,0,false,false,false,7,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02WaPT5BqpbCnERsQaV4x5hPn7VT9uUtkwkdjjE7irkNdy821D1LrQ322PjterHVPpl,Facebook:post:pfbid02WaPT5BqpbCnERsQaV4x5hPn7VT9uUtkwkdjjE7irkNdy821D1LrQ322PjterHVPpl,pfbid02WaPT5BqpbCnERsQaV4x5hPn7VT9uUtkwkdjjE7irkNdy821D1LrQ322PjterHVPpl,Facebook,post,fb_message_data.txt,https://www.facebook.com/CongressmanRaja/posts/pfbid02WaPT5BqpbCnERsQaV4x5hPn7VT9uUtkwkdjjE7irkNdy821D1LrQ322PjterHVPpl?__cft__[0]=AZYoNlCoLtRU74LwUigj24sNFJi2NdKbOBg_h2lU3TZi9XPUMLPRJ9b8aE32J-1kism80Y8YaKu7574zzUkAer8C0aBDnQ1AAINkZ3kJGkbMmiqNlm0Lp5rQceuVCPkZ4BmhKz8aR0N7zyZ-ibEsCEtZJhAG41YuLFGDjxTEv6im48AGSvGCNb877luuIb9oQ7I&__tn__=%2CO%2CP-R,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,IVF access,"The Trump Administration is quietly redefining frozen embryos as ""children"" in a federal grant program, another step toward fetal personhood that could threaten IVF acc…",2026-06-23T11:21:45+00:00,en,0,0,31,-1,,CongressmanRaja,Congressman Raja Krishnamoorthi,,0,false,true,true,25,false,false,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02Du7ZaA9x2FPpvfaeNvHvoB4Ep3syk9a1G4iqWERNvd5D3zVJu8HhpG9kinEP9mcTl,Facebook:post:pfbid02Du7ZaA9x2FPpvfaeNvHvoB4Ep3syk9a1G4iqWERNvd5D3zVJu8HhpG9kinEP9mcTl,pfbid02Du7ZaA9x2FPpvfaeNvHvoB4Ep3syk9a1G4iqWERNvd5D3zVJu8HhpG9kinEP9mcTl,Facebook,post,fb_message_data.txt,https://www.facebook.com/AsmDePhillips/posts/pfbid02Du7ZaA9x2FPpvfaeNvHvoB4Ep3syk9a1G4iqWERNvd5D3zVJu8HhpG9kinEP9mcTl?__cft__[0]=AZZ1enJ42JOd4km3iz0990u-ssMbblz2jrfdETkiaXgu6F_MjSMTh5rNbwHGmbbljvO1FiJG5DDhr-VrKKNSY9sT7MDySbLabGlRJoC9L08NpcVtQgbon-Cm08Lj0-OUlBQBIKF08ld2FYFUq1SL1SPpPhy33e1d0AdHpRNlyAxPybXGuVAPqrUQTGMgGFuZoOI&__tn__=%2CO%2CP-R,,,信用卡滞纳金是否应被限制？,junk fees,"If NJ wants to get serious about ending ""Junk Fees"", the State should start by looking at itself. …",2026-06-23T18:03:28+00:00,en,0,0,16,-1,,AsmDePhillips,Assemblyman Christopher DePhillips,,0,true,true,false,18,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02BzA2eFLvoBZJq8oNT8PZhuErPUhsgHdeKsBY5yF7rTwpD8vf6BuuYFtUujAXXFbKl,Facebook:post:pfbid02BzA2eFLvoBZJq8oNT8PZhuErPUhsgHdeKsBY5yF7rTwpD8vf6BuuYFtUujAXXFbKl,pfbid02BzA2eFLvoBZJq8oNT8PZhuErPUhsgHdeKsBY5yF7rTwpD8vf6BuuYFtUujAXXFbKl,Facebook,post,fb_message_data.txt,https://www.facebook.com/lloyd.melville2/posts/pfbid02BzA2eFLvoBZJq8oNT8PZhuErPUhsgHdeKsBY5yF7rTwpD8vf6BuuYFtUujAXXFbKl?__cft__[0]=AZbyHE1RGjAVmI2B8o6saobDnSF9iu4kbgL0beAAEtfXRtXHAZ2jrzPswlmJnPd9gKOgGpvUGm4INEytVsJWzSexfft658TF-CW0BvWA4xexL1lMdhShFrIUimo2-flKdbIRHPliSiUgRkQl6xCeqTcZ&__tn__=%2CO%2CP-R,,,医疗债务是否不应影响个人信用记录？,CFPB medical debt,"Medical debt shouldn't be holding your credit score hostage anymore._The game has changed. With the new 2026 CFPB rules now in full effect, most medical debt shouldn't even be on your credit report. At USA-CreditRx LLC, we've launched our Medical Debt Deletion Blitz: a high-speed, aggressive service designed to wipe qualifying medical collections in as little as 30 to 60 days._We don't just send standard disputes. We perform a 'credit autopsy' on your report, using the late…",2026-06-11T06:22:00+00:00,en,0,-1,-1,-1,,lloyd.melville2,Lloyd Melville,,0,false,true,false,85,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid05sZ1aeFyekzRueT2ubhhnCLUvrWE3qr18oUwAUHx4Pd4bVgTrR55E6aBtTyQKaBWl,Facebook:post:pfbid05sZ1aeFyekzRueT2ubhhnCLUvrWE3qr18oUwAUHx4Pd4bVgTrR55E6aBtTyQKaBWl,pfbid05sZ1aeFyekzRueT2ubhhnCLUvrWE3qr18oUwAUHx4Pd4bVgTrR55E6aBtTyQKaBWl,Facebook,post,fb_message_data.txt,https://www.facebook.com/newwayconsultingllc/posts/pfbid05sZ1aeFyekzRueT2ubhhnCLUvrWE3qr18oUwAUHx4Pd4bVgTrR55E6aBtTyQKaBWl?__cft__[0]=AZbup6wGlGHNGl_ATpHosDIc_A-yUBcVRjsIJD-W6ztUuflstIx22kos17l9d1VlWC2D0Z-HzT2fAyN5X2Ui86bX0o1Q9tDojNaTcxjM-3bV2Zh03fnjtXSoI0uky49wkiRjFQ8464yLaWvE9KxgVrJRr3rG7_8k1Ygw-WCsG45EIAX2acxOjv1tKTQ1M_zBpzhEHeNfnR2_uNzyu7R_2dYX&__tn__=%2CO%2CP-R,,,医疗债务是否不应影响个人信用记录？,credit report,The results are in. _ Our client came to us ready for change - and their credit report tells the whole story. All three bureaus. Real numbers. Real progress. This is wh…,2026-06-24T03:01:36+00:00,en,0,0,0,-1,,newwayconsultingllc,NewWay Consulting,,0,true,true,false,31,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0iiFLic1TMxpSPFRbeTsjyHTqnDsv6iJ3yfbVKAEBjTzmNDwoEPjFTnbH8VNLkhoCl,Facebook:post:pfbid0iiFLic1TMxpSPFRbeTsjyHTqnDsv6iJ3yfbVKAEBjTzmNDwoEPjFTnbH8VNLkhoCl,pfbid0iiFLic1TMxpSPFRbeTsjyHTqnDsv6iJ3yfbVKAEBjTzmNDwoEPjFTnbH8VNLkhoCl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0iiFLic1TMxpSPFRbeTsjyHTqnDsv6iJ3yfbVKAEBjTzmNDwoEPjFTnbH8VNLkhoCl&id=100089314351644,,,医疗债务是否不应影响个人信用记录？,CFPB medical debt,"ALERT: Medical debt is no longer permitted to appear on your credit report._The CFPB finalized the rule. It affects an estimated 15 million Americans._If you have medical debt on your credit report right now, it should be removed.…",2026-06-02T13:50:00+00:00,en,0,0,0,-1,100089314351644,,Casper Capital,,0,false,true,false,40,false,false,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:ef8489a2df07ad0f986e4ea71fb924f4,Facebook:post:ef8489a2df07ad0f986e4ea71fb924f4,ef8489a2df07ad0f986e4ea71fb924f4,Facebook,post,fb_message_data.txt,https://www.facebook.com/nccollegefoodbenefits?__cft__[0]=AZYwV9hjmiuUhlgkLSMu2P7NN_dwPKxCwQ6jJA_qKfRWoTVTXcIWebEf-6-ISNDYcXLRrsnMBviJKx0XDpw4r0sivCUJ4rPEMkskHQBDtqeU6rzUrPfHMYPZMB2bdeoqYgx0WkjqtJ9iHAnaMbjuOCWdOQ9DT_6s4Umc54YD5W2AM284nODREr24L9QUHXj2s_hGX6fHTEBKJaqlj1OsuD6W&__tn__=%3C%3C%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,college students SNAP,"There's plenty of propaganda we will not fall for, especially when it comes to SNAP/FNS Benefits. If you are struggling to pay for basic necessities as a NC College Stu…",,en,0,0,0,-1,,,NCcollegefoodbenefits,,0,false,true,true,32,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
